time,temperature
1580672910,11.3
1580672970,11.3
1580673030,11.3
1580673090,11.3
1580673150,11.3
1580673210,11.3
1580673270,11.3
1580673330,11.3
1580673390,11.3
1580673450,11.3
1580673510,11.3
1580673570,11.3
1580673630,11.3
1580673690,11.3
1580673750,11.3
1580673810,11.3
1580673870,11.3
1580673930,11.3
1580673990,11.3
1580674050,11.3
1580674110,11.3
1580674170,11.3
1580674230,11.3
1580674290,11.3
1580674350,11.3
1580674410,11.3
1580674470,11.3
1580674530,11.3
1580674590,11.3
1580674650,11.3
1580674710,11.3
1580674770,11.3
1580674830,11.3
1580674890,11.3
1580674950,11.3
1580675010,11.3
1580675070,11.3
1580675130,11.3
1580675190,11.3
1580675250,11.3
1580675310,11.3
1580675370,11.3
1580675430,11.3
1580675490,11.3
1580675550,11.3
1580675610,11.3
1580675670,11.3
1580675730,11.3
1580675790,11.3
1580675850,11.3
1580675910,11.3
1580675970,11.3
1580676030,11.3
1580676090,11.3
1580676150,11.3
1580676210,11.3
1580676270,11.3
1580676330,11.3
1580676390,11.3
1580676450,11.3
1580676510,11.3
1580676570,11.3
1580676630,11.3
1580676690,11.3
1580676750,11.3
1580676810,11.3
1580676870,11.3
1580676930,11.3
1580676990,11.3
1580677050,11.3
1580677110,11.3
1580677170,11.3
1580677230,11.3
1580677290,11.3
1580677350,11.3
1580677410,11.3
1580677470,11.3
1580677530,11.3
1580677590,11.3
1580677650,11.3
1580677710,11.3
1580677770,11.3
1580677830,11.3
1580677890,11.3
1580677950,11.3
1580678010,11.3
1580678070,11.3
1580678130,11.3
1580678190,11.3
1580678250,11.3
1580678310,11.3
1580678370,11.3
1580678430,11.3
1580678490,11.3
1580678550,11.3
1580678610,11.3
1580678670,11.3
1580678730,11.3
1580678790,11.3
1580678850,11.3
1580678910,11.3
1580678970,11.3
1580679030,11.3
1580679090,11.3
1580679150,11.3
1580679210,11.3
1580679270,11.3
1580679330,11.3
1580679390,11.3
1580679450,11.3
1580679510,11.3
1580679570,11.3
1580679630,11.3
1580679690,11.3
1580679750,11.3
1580679810,11.3
1580679870,11.3
1580679930,11.3
1580679990,11.3
1580680050,11.3
1580680110,11.3
1580680170,11.3
1580680230,11.3
1580680290,11.3
1580680350,11.3
1580680410,11.3
1580680470,11.3
1580680530,11.3
1580680590,11.3
1580680650,11.3
1580680710,11.3
1580680770,11.3
1580680830,11.3
1580680890,11.3
1580680950,11.3
1580681010,11.3
1580681070,11.3
1580681130,11.3
1580681190,11.3
1580681250,11.3
1580681310,11.3
1580681370,11.3
1580681430,11.3
1580681490,11.3
1580681550,11.3
1580681610,11.3
1580681670,11.3
1580681730,11.3
1580681790,11.3
1580681850,11.3
1580681910,11.3
1580681970,11.3
1580682030,11.3
1580682090,11.3
1580682150,11.3
1580682210,11.3
1580682270,11.3
1580682330,11.3
1580682390,11.3
1580682450,11.3
1580682510,11.3
1580682570,11.3
1580682630,11.3
1580682690,11.3
1580682750,11.3
1580682810,11.3
1580682870,11.3
1580682930,11.3
1580682990,11.3
1580683050,11.3
1580683110,11.3
1580683170,11.3
1580683230,11.3
1580683290,11.3
1580683350,11.3
1580683410,11.3
1580683470,11.3
1580683530,11.3
1580683590,11.3
1580683650,11.3
1580683710,11.3
1580683770,11.3
1580683830,11.3
1580683890,11.3
1580683950,11.3
1580684010,11.3
1580684070,11.3
1580684130,11.3
1580684190,11.3
1580684250,11.3
1580684310,11.3
1580684370,11.3
1580684430,11.3
1580684490,11.3
1580684550,11.3
1580684610,11.3
1580684670,11.3
1580684730,11.3
1580684790,11.3
1580684850,11.3
1580684910,11.3
1580684970,11.3
1580685030,11.3
1580685090,11.3
1580685150,11.3
1580685210,11.3
1580685270,11.3
1580685330,11.3
1580685390,11.3
1580685450,11.3
1580685510,11.3
1580685570,11.3
1580685630,11.3
1580685690,11.3
1580685750,11.3
1580685810,11.3
1580685870,11.3
1580685930,11.3
1580685990,11.3
1580686050,11.3
1580686110,11.3
1580686170,11.3
1580686230,11.3
1580686290,11.3
1580686350,11.3
1580686410,11.3
1580686470,11.3
1580686530,11.3
1580686590,11.3
1580686650,11.3
1580686710,11.3
1580686770,11.3
1580686830,11.3
1580686890,11.3
1580686950,11.3
1580687010,11.3
1580687070,11.3
1580687130,11.3
1580687190,11.3
1580687250,11.3
1580687310,11.3
1580687370,11.3
1580687430,11.3
1580687490,11.3
1580687550,11.3
1580687610,11.3
1580687670,11.3
1580687730,11.3
1580687790,11.3
1580687850,11.3
1580687910,11.3
1580687970,11.3
1580688030,11.3
1580688090,11.3
1580688150,11.3
1580688210,11.3
1580688270,11.3
1580688330,11.3
1580688390,11.3
1580688450,11.3
1580688510,11.3
1580688570,11.3
1580688630,11.3
1580688690,11.3
1580688750,11.3
1580688810,11.3
1580688870,11.3
1580688930,11.3
1580688990,11.3
1580689050,11.3
1580689110,11.3
1580689170,11.3
1580689230,11.3
1580689290,11.3
1580689350,11.3
1580689410,11.3
1580689470,11.3
1580689530,11.3
1580689590,11.3
1580689650,11.3
1580689710,11.3
1580689770,11.3
1580689830,11.3
1580689890,11.3
1580689950,11.3
1580690010,11.3
1580690070,11.3
1580690130,11.3
1580690190,11.3
1580690250,11.3
1580690310,11.3
1580690370,11.3
1580690430,11.3
1580690490,11.3
1580690550,11.3
1580690610,11.3
1580690670,11.3
1580690730,11.3
1580690790,11.3
1580690850,11.3
1580690910,11.3
1580690970,11.3
1580691030,11.3
1580691090,11.3
1580691150,11.3
1580691210,11.3
1580691270,11.3
1580691330,11.3
1580691390,11.3
1580691450,11.3
1580691510,11.3
1580691570,11.3
1580691630,11.3
1580691690,11.3
1580691750,11.3
1580691810,11.3
1580691870,11.3
1580691930,11.3
1580691990,11.3
1580692050,11.3
1580692110,11.3
1580692170,11.3
1580692230,11.3
1580692290,11.3
1580692350,11.3
1580692410,11.3
1580692470,11.3
1580692530,11.3
1580692590,11.3
1580692650,11.3
1580692710,11.3
1580692770,11.3
1580692830,11.3
1580692890,11.3
1580692950,11.3
1580693010,11.3
1580693070,11.3
1580693130,11.3
1580693190,11.3
1580693250,11.3
1580693310,11.3
1580693370,11.3
1580693430,11.3
1580693490,11.3
1580693550,11.3
1580693610,11.3
1580693670,11.3
1580693730,11.3
1580693790,11.3
1580693850,11.3
1580693910,11.3
1580693970,11.3
1580694030,11.3
1580694090,11.3
1580694150,11.3
1580694210,11.3
1580694270,11.3
1580694330,11.3
1580694390,11.3
1580694450,11.3
1580694510,11.3
1580694570,11.3
1580694630,11.3
1580694690,11.3
1580694750,11.3
1580694810,11.3
1580694870,11.3
1580694930,11.3
1580694990,11.3
1580695050,11.3
1580695110,11.3
1580695170,11.3
1580695230,11.3
1580695290,11.3
1580695350,11.3
1580695410,11.3
1580695470,11.3
1580695530,11.3
1580695590,11.3
1580695650,11.3
1580695710,11.3
1580695770,11.3
1580695830,11.3
1580695890,11.3
1580695950,11.3
1580696010,11.3
1580696070,11.3
1580696130,11.3
1580696190,11.3
1580696250,11.3
1580696310,11.3
1580696370,11.3
1580696430,11.3
1580696490,11.3
1580696550,11.3
1580696610,11.3
1580696670,11.3
1580696730,11.3
1580696790,11.3
1580696850,11.3
1580696910,11.3
1580696970,11.3
1580697030,11.3
1580697090,11.3
1580697150,11.3
1580697210,11.3
1580697270,11.3
1580697330,11.3
1580697390,11.3
1580697450,11.3
1580697510,11.3
1580697570,11.3
1580697630,11.3
1580697690,11.3
1580697750,11.3
1580697810,11.3
1580697870,11.3
1580697930,11.3
1580697990,11.3
1580698050,11.3
1580698110,11.3
1580698170,11.3
1580698230,11.3
1580698290,11.3
1580698350,11.3
1580698410,11.3
1580698470,11.3
1580698530,11.3
1580698590,11.3
1580698650,11.3
1580698710,11.3
1580698770,11.3
1580698830,11.3
1580698890,11.3
1580698950,11.3
1580699010,11.3
1580699070,11.3
1580699130,11.3
1580699190,11.3
1580699250,11.3
1580699310,11.3
1580699370,11.3
1580699430,11.3
1580699490,11.3
1580699550,11.3
1580699610,11.3
1580699670,11.3
1580699730,11.3
1580699790,11.3
1580699850,11.3
1580699910,11.3
1580699970,11.3
1580700030,11.3
1580700090,11.3
1580700150,11.3
1580700210,11.3
1580700270,11.3
1580700330,11.3
1580700390,11.3
1580700450,11.3
1580700510,11.3
1580700570,11.3
1580700630,11.3
1580700690,11.3
1580700750,11.3
1580700810,11.3
1580700870,11.3
1580700930,11.3
1580700990,11.3
1580701050,11.3
1580701110,11.3
1580701170,11.3
1580701230,11.3
1580701290,11.3
1580701350,11.3
1580701410,11.3
1580701470,11.3
1580701530,11.3
1580701590,11.3
1580701650,11.3
1580701710,11.3
1580701770,11.3
1580701830,11.3
1580701890,11.3
1580701950,11.3
1580702010,11.3
1580702070,11.3
1580702130,11.3
1580702190,11.3
1580702250,11.3
1580702310,11.3
1580702370,11.3
1580702430,11.3
1580702490,11.3
1580702550,11.3
1580702610,11.3
1580702670,11.3
1580702730,11.3
1580702790,11.3
1580702850,11.3
1580702910,11.3
1580702970,11.3
1580703030,11.3
1580703090,11.3
1580703150,11.3
1580703210,11.3
1580703270,11.3
1580703330,11.3
1580703390,11.3
1580703450,11.3
1580703510,11.3
1580703570,11.3
1580703630,11.3
1580703690,11.3
1580703750,11.3
1580703810,11.3
1580703870,11.3
1580703930,11.3
1580703990,11.3
1580704050,11.3
1580704110,11.3
1580704170,11.3
1580704230,11.3
1580704290,11.3
1580704350,11.3
1580704410,11.3
1580704470,11.3
1580704530,11.3
1580704590,11.3
1580704650,11.3
1580704710,11.3
1580704770,11.3
1580704830,11.3
1580704890,11.3
1580704950,11.3
1580705010,11.3
1580705070,11.3
1580705130,11.3
1580705190,11.3
1580705250,11.3
1580705310,11.3
1580705370,11.3
1580705430,11.3
1580705490,11.3
1580705550,11.3
1580705610,11.3
1580705670,11.3
1580705730,11.3
1580705790,11.3
1580705850,11.3
1580705910,11.3
1580705970,11.3
1580706030,11.3
1580706090,11.3
1580706150,11.3
1580706210,11.3
1580706270,11.3
1580706330,11.3
1580706390,11.3
1580706450,11.3
1580706510,11.3
1580706570,11.3
1580706630,11.3
1580706690,11.3
1580706750,11.3
1580706810,11.3
1580706870,11.3
1580706930,11.3
1580706990,11.3
1580707050,11.3
1580707110,11.3
1580707170,11.3
1580707230,11.3
1580707290,11.3
1580707350,11.3
1580707410,11.3
1580707470,11.3
1580707530,11.3
1580707590,11.3
1580707650,11.3
1580707710,11.3
1580707770,11.3
1580707830,11.3
1580707890,11.3
1580707950,11.3
1580708010,11.3
1580708070,11.3
1580708130,11.3
1580708190,11.3
1580708250,11.3
1580708310,11.3
1580708370,11.3
1580708430,11.3
1580708490,11.3
1580708550,11.3
1580708610,11.3
1580708670,11.3
1580708730,11.3
1580708790,11.3
1580708850,11.3
1580708910,11.3
1580708970,11.3
1580709030,11.3
1580709090,11.3
1580709150,11.3
1580709210,11.3
1580709270,11.3
1580709330,11.3
1580709390,11.3
1580709450,11.3
1580709510,11.3
1580709570,11.3
1580709630,11.3
1580709690,11.3
1580709750,11.3
1580709810,11.3
1580709870,11.3
1580709930,11.3
1580709990,11.3
1580710050,11.3
1580710110,11.3
1580710170,11.3
1580710230,11.3
1580710290,11.3
1580710350,11.3
1580710410,11.3
1580710470,11.3
1580710530,11.3
1580710590,11.3
1580710650,11.3
1580710710,11.3
1580710770,11.3
1580710830,11.3
1580710890,11.3
1580710950,11.3
1580711010,11.3
1580711070,11.3
1580711130,11.3
1580711190,11.3
1580711250,11.3
1580711310,11.3
1580711370,11.3
1580711430,11.3
1580711490,11.3
1580711550,11.3
1580711610,11.3
1580711670,11.3
1580711730,11.3
1580711790,11.3
1580711850,11.3
1580711910,11.3
1580711970,11.3
1580712030,11.3
1580712090,11.3
1580712150,11.3
1580712210,11.3
1580712270,11.3
1580712330,11.3
1580712390,11.3
1580712450,11.3
1580712510,11.3
1580712570,11.3
1580712630,11.3
1580712690,11.3
1580712750,11.3
1580712810,11.3
1580712870,11.3
1580712930,11.3
1580712990,11.3
1580713050,11.3
1580713110,11.3
1580713170,11.3
1580713230,11.3
1580713290,11.3
1580713350,11.3
1580713410,11.3
1580713470,11.3
1580713530,11.3
1580713590,11.3
1580713650,11.3
1580713710,11.3
1580713770,11.3
1580713830,11.3
1580713890,11.3
1580713950,11.3
1580714010,11.3
1580714070,11.3
1580714130,11.3
1580714190,11.3
1580714250,11.3
1580714310,11.3
1580714370,11.3
1580714430,11.3
1580714490,11.3
1580714550,11.3
1580714610,11.3
1580714670,11.3
1580714730,11.3
1580714790,11.3
1580714850,11.3
1580714910,11.3
1580714970,11.3
1580715030,11.3
1580715090,11.3
1580715150,11.3
1580715210,11.3
1580715270,11.3
1580715330,11.3
1580715390,11.3
1580715450,11.3
1580715510,11.3
1580715570,11.3
1580715630,11.3
1580715690,11.3
1580715750,11.3
1580715810,11.3
1580715870,11.3
1580715930,11.3
1580715990,11.3
1580716050,11.3
1580716110,11.3
1580716170,11.3
1580716230,11.3
1580716290,11.3
1580716350,11.3
1580716410,11.3
1580716470,11.3
1580716530,11.3
1580716590,11.3
1580716650,11.3
1580716710,11.3
1580716770,11.3
1580716830,11.3
1580716890,11.3
1580716950,11.3
1580717010,11.3
1580717070,11.3
1580717130,11.3
1580717190,11.3
1580717250,11.3
1580717310,11.3
1580717370,11.3
1580717430,11.3
1580717490,11.3
1580717550,11.3
1580717610,11.3
1580717670,11.3
1580717730,11.3
1580717790,11.3
1580717850,11.3
1580717910,11.3
1580717970,11.3
1580718030,11.3
1580718090,11.3
1580718150,11.3
1580718210,11.3
1580718270,11.3
1580718330,11.3
1580718390,11.3
1580718450,11.3
1580718510,11.3
1580718570,11.3
1580718630,11.3
1580718690,11.3
1580718750,11.3
1580718810,11.3
1580718870,11.3
1580718930,11.3
1580718990,11.3
1580719050,11.3
1580719110,11.3
1580719170,11.3
1580719230,11.3
1580719290,11.3
1580719350,11.3
1580719410,11.3
1580719470,11.3
1580719530,11.3
1580719590,11.3
1580719650,11.3
1580719710,11.3
1580719770,11.3
1580719830,11.3
1580719890,11.3
1580719950,11.3
1580720010,11.3
1580720070,11.3
1580720130,11.3
1580720190,11.3
1580720250,11.3
1580720310,11.3
1580720370,11.3
1580720430,11.3
1580720490,11.3
1580720550,11.3
1580720610,11.3
1580720670,11.3
1580720730,11.3
1580720790,11.3
1580720850,11.3
1580720910,11.3
1580720970,11.3
1580721030,11.3
1580721090,11.3
1580721150,11.3
1580721210,11.3
1580721270,11.3
1580721330,11.3
1580721390,11.3
1580721450,11.3
1580721510,11.3
1580721570,11.3
1580721630,11.3
1580721690,11.3
1580721750,11.3
1580721810,11.3
1580721870,11.3
1580721930,11.3
1580721990,11.3
1580722050,11.3
1580722110,11.3
1580722170,11.3
1580722230,11.3
1580722290,11.3
1580722350,11.3
1580722410,11.3
1580722470,11.3
1580722530,11.3
1580722590,11.3
1580722650,11.3
1580722710,11.3
1580722770,11.3
1580722830,11.3
1580722890,11.3
1580722950,11.3
1580723010,11.3
1580723070,11.3
1580723130,11.3
1580723190,11.3
1580723250,11.3
1580723310,11.3
1580723370,11.3
1580723430,11.3
1580723490,11.3
1580723550,11.3
1580723610,11.3
1580723670,11.3
1580723730,11.3
1580723790,11.3
1580723850,11.3
1580723910,11.3
1580723970,11.3
1580724030,11.3
1580724090,11.3
1580724150,11.3
1580724210,11.3
1580724270,11.3
1580724330,11.3
1580724390,11.3
1580724450,11.3
1580724510,11.3
1580724570,11.3
1580724630,11.3
1580724690,11.3
1580724750,11.3
1580724810,11.3
1580724870,11.3
1580724930,11.3
1580724990,11.3
1580725050,11.3
1580725110,11.3
1580725170,11.3
1580725230,11.3
1580725290,11.3
1580725350,11.3
1580725410,11.3
1580725470,11.3
1580725530,11.3
1580725590,11.3
1580725650,11.3
1580725710,11.3
1580725770,11.3
1580725830,11.3
1580725890,11.3
1580725950,11.3
1580726010,11.3
1580726070,11.3
1580726130,11.3
1580726190,11.3
1580726250,11.3
1580726310,11.3
1580726370,11.3
1580726430,11.3
1580726490,11.3
1580726550,11.3
1580726610,11.3
1580726670,11.3
1580726730,11.3
1580726790,11.3
1580726850,11.3
1580726910,11.3
1580726970,11.3
1580727030,11.3
1580727090,11.3
1580727150,11.3
1580727210,11.3
1580727270,11.3
1580727330,11.3
1580727390,11.3
1580727450,11.3
1580727510,11.3
1580727570,11.3
1580727630,11.3
1580727690,11.3
1580727750,11.3
1580727810,11.3
1580727870,11.3
1580727930,11.3
1580727990,11.3
1580728050,11.3
1580728110,11.3
1580728170,11.3
1580728230,11.3
1580728290,11.3
1580728350,11.3
1580728410,11.3
1580728470,11.3
1580728530,11.3
1580728590,11.3
1580728650,11.3
1580728710,11.3
1580728770,11.3
1580728830,11.3
1580728890,11.3
1580728950,11.3
1580729010,11.3
1580729070,11.3
1580729130,11.3
1580729190,11.3
1580729250,11.3
1580729310,11.3
1580729370,11.3
1580729430,11.3
1580729490,11.3
1580729550,11.3
1580729610,11.3
1580729670,11.3
1580729730,11.3
1580729790,11.3
1580729850,11.3
1580729910,11.3
1580729970,11.3
1580730030,11.3
1580730090,11.3
1580730150,11.3
1580730210,11.3
1580730270,11.3
1580730330,11.3
1580730390,11.3
1580730450,11.3
1580730510,11.3
1580730570,11.3
1580730630,11.3
1580730690,11.3
1580730750,11.3
1580730810,11.3
1580730870,11.3
1580730930,11.3
1580730990,11.3
1580731050,11.3
1580731110,11.3
1580731170,11.3
1580731230,11.3
1580731290,11.3
1580731350,11.3
1580731410,11.3
1580731470,11.3
1580731530,11.3
1580731590,11.3
1580731650,11.3
1580731710,11.3
1580731770,11.3
1580731830,11.3
1580731890,11.3
1580731950,11.3
1580732010,11.3
1580732070,11.3
1580732130,11.3
1580732190,11.3
1580732250,11.3
1580732310,11.3
1580732370,11.3
1580732430,11.3
1580732490,11.3
1580732550,11.3
1580732610,11.3
1580732670,11.3
1580732730,11.3
1580732790,11.3
1580732850,11.3
1580732910,11.3
1580732970,11.3
1580733030,11.3
1580733090,11.3
1580733150,11.3
1580733210,11.3
1580733270,11.3
1580733330,11.3
1580733390,11.3
1580733450,11.3
1580733510,11.3
1580733570,11.3
1580733630,11.3
1580733690,11.3
1580733750,11.3
1580733810,11.3
1580733870,11.3
1580733930,11.3
1580733990,11.3
1580734050,11.3
1580734110,11.3
1580734170,11.3
1580734230,11.3
1580734290,11.3
1580734350,11.3
1580734410,11.3
1580734470,11.3
1580734530,11.3
1580734590,11.3
1580734650,11.3
1580734710,11.3
1580734770,11.3
1580734830,11.3
1580734890,11.3
1580734950,11.3
1580735010,11.3
1580735070,11.3
1580735130,11.3
1580735190,11.3
1580735250,11.3
1580735310,11.3
1580735370,11.3
1580735430,11.3
1580735490,11.3
1580735550,11.3
1580735610,11.3
1580735670,11.3
1580735730,11.3
1580735790,11.3
1580735850,11.3
1580735910,11.3
1580735970,11.3
1580736030,11.3
1580736090,11.3
1580736150,11.3
1580736210,11.3
1580736270,11.3
1580736330,11.3
1580736390,11.3
1580736450,11.3
1580736510,11.3
1580736570,11.3
1580736630,11.3
1580736690,11.3
1580736750,11.3
1580736810,11.3
1580736870,11.3
1580736930,11.3
1580736990,11.3
1580737050,11.3
1580737110,11.3
1580737170,11.3
1580737230,11.3
1580737290,11.3
1580737350,11.3
1580737410,11.3
1580737470,11.3
1580737530,11.3
1580737590,11.3
1580737650,11.3
1580737710,11.3
1580737770,11.3
1580737830,11.3
1580737890,11.3
1580737950,11.3
1580738010,11.3
1580738070,11.3
1580738130,11.3
1580738190,11.3
1580738250,11.3
1580738310,11.3
1580738370,11.3
1580738430,11.3
1580738490,11.3
1580738550,11.3
1580738610,11.3
1580738670,11.3
1580738730,11.3
1580738790,11.3
1580738850,11.3
1580738910,11.3
1580738970,11.3
1580739030,11.3
1580739090,11.3
1580739150,11.3
1580739210,11.3
1580739270,11.3
1580739330,11.3
1580739390,11.3
1580739450,11.3
1580739510,11.3
1580739570,11.3
1580739630,11.3
1580739690,11.3
1580739750,11.3
1580739810,11.3
1580739870,11.3
1580739930,11.3
1580739990,11.3
1580740050,11.3
1580740110,11.3
1580740170,11.3
1580740230,11.3
1580740290,11.3
1580740350,11.3
1580740410,11.3
1580740470,11.3
1580740530,11.3
1580740590,11.3
1580740650,11.3
1580740710,11.3
1580740770,11.3
1580740830,11.3
1580740890,11.3
1580740950,11.3
1580741010,11.3
1580741070,11.3
1580741130,11.3
1580741190,11.3
1580741250,11.3
1580741310,11.3
1580741370,11.3
1580741430,11.3
1580741490,11.3
1580741550,11.3
1580741610,11.3
1580741670,11.3
1580741730,11.3
1580741790,11.3
1580741850,11.3
1580741910,11.3
1580741970,11.3
1580742030,11.3
1580742090,11.3
1580742150,11.3
1580742210,11.3
1580742270,11.3
1580742330,11.3
1580742390,11.3
1580742450,11.3
1580742510,11.3
1580742570,11.3
1580742630,11.3
1580742690,11.3
1580742750,11.3
1580742810,11.3
1580742870,11.3
1580742930,11.3
1580742990,11.3
1580743050,11.3
1580743110,11.3
1580743170,11.3
1580743230,11.3
1580743290,11.3
1580743350,11.3
1580743410,11.3
1580743470,11.3
1580743530,11.3
1580743590,11.3
1580743650,11.3
1580743710,11.3
1580743770,11.3
1580743830,11.3
1580743890,11.3
1580743950,11.3
1580744010,11.3
1580744070,11.3
1580744130,11.3
1580744190,11.3
1580744250,11.3
1580744310,11.3
1580744370,11.3
1580744430,11.3
1580744490,11.3
1580744550,11.3
1580744610,11.3
1580744670,11.3
1580744730,11.3
1580744790,11.3
1580744850,11.3
1580744910,11.3
1580744970,11.3
1580745030,11.3
1580745090,11.3
1580745150,11.3
1580745210,11.3
1580745270,11.3
1580745330,11.3
1580745390,11.3
1580745450,11.3
1580745510,11.3
1580745570,11.3
1580832030,11.3
1580832090,11.3
1580832150,11.3
1580832210,11.3
1580832270,11.3
1580832330,11.3
1580832390,11.3
1580832450,11.3
1580832510,11.3
1580832570,11.3
1580832630,11.3
1580832690,11.3
1580832750,11.3
1580832810,11.3
1580832870,11.3
1580832930,11.3
1580832990,11.3
1580833050,11.3
1580833110,11.3
1580833170,11.3
1580833230,11.3
1580833290,11.3
1580833350,11.3
1580833410,11.3
1580833470,11.3
1580833530,11.3
1580833590,11.3
1580833650,11.3
1580833710,11.3
1580833770,11.3
1580833830,11.3
1580833890,11.3
1580833950,11.3
1580834010,11.3
1580834070,11.3
1580834130,11.3
1580834190,11.3
1580834250,11.3
1580834310,11.3
1580834370,11.3
1580834430,11.3
1580834490,11.3
1580834550,11.3
1580834610,11.3
1580834670,11.3
1580834730,11.3
1580834790,11.3
1580834850,11.3
1580834910,11.3
1580834970,11.3
1580835030,11.3
1580835090,11.3
1580835150,11.3
1580835210,11.3
1580835270,11.3
1580835330,11.3
1580835390,11.3
1580835450,11.3
1580835510,11.3
1580835570,11.3
1580835630,11.3
1580835690,11.3
1580835750,11.3
1580835810,11.3
1580835870,11.3
1580835930,11.3
1580835990,11.3
1580836050,11.3
1580836110,11.3
1580836170,11.3
1580836230,11.3
1580836290,11.3
1580836350,11.3
1580836410,11.3
1580836470,11.3
1580836530,11.3
1580836590,11.3
1580836650,11.3
1580836710,11.3
1580836770,11.3
1580836830,11.3
1580836890,11.3
1580836950,11.3
1580837010,11.3
1580837070,11.3
1580837130,11.3
1580837190,11.3
1580837250,11.3
1580837310,11.3
1580837370,11.3
1580837430,11.3
1580837490,11.3
1580837550,11.3
1580837610,11.3
1580837670,11.3
1580837730,11.3
1580837790,11.3
1580837850,11.3
1580837910,11.3
1580837970,11.3
1580838030,11.3
1580838090,11.3
1580838150,11.3
1580838210,11.3
1580838270,11.3
1580838330,11.3
1580838390,11.3
1580838450,11.3
1580838510,11.3
1580838570,11.3
1580838630,11.3
1580838690,11.3
1580838750,11.3
1580838810,11.3
1580838870,11.3
1580838930,11.3
1580838990,11.3
1580839050,11.3
1580839110,11.3
1580839170,11.3
1580839230,11.3
1580839290,11.3
1580839350,11.3
1580839410,11.3
1580839470,11.3
1580839530,11.3
1580839590,11.3
1580839650,11.3
1580839710,11.3
1580839770,11.3
1580839830,11.3
1580839890,11.3
1580839950,11.3
1580840010,11.3
1580840070,11.3
1580840130,11.3
1580840190,11.3
1580840250,11.3
1580840310,11.3
1580840370,11.3
1580840430,11.3
1580840490,11.3
1580840550,11.3
1580840610,11.3
1580840670,11.3
1580840730,11.3
1580840790,11.3
1580840850,11.3
1580840910,11.3
1580840970,11.3
1580841030,11.3
1580841090,11.3
1580841150,11.3
1580841210,11.3
1580841270,11.3
1580841330,11.3
1580841390,11.3
1580841450,11.3
1580841510,11.3
1580841570,11.3
1580841630,11.3
1580841690,11.3
1580841750,11.3
1580841810,11.3
1580841870,11.3
1580841930,11.3
1580841990,11.3
1580842050,11.3
1580842110,11.3
1580842170,11.3
1580842230,11.3
1580842290,11.3
1580842350,11.3
1580842410,11.3
1580842470,11.3
1580842530,11.3
1580842590,11.3
1580842650,11.3
1580842710,11.3
1580842770,11.3
1580842830,11.3
1580842890,11.3
1580842950,11.3
1580843010,11.3
1580843070,11.3
1580843130,11.3
1580843190,11.3
1580843250,11.3
1580843310,11.3
1580843370,11.3
1580843430,11.3
1580843490,11.3
1580843550,11.3
1580843610,11.3
1580843670,11.3
1580843730,11.3
1580843790,11.3
1580843850,11.3
1580843910,11.3
1580843970,11.3
1580844030,11.3
1580844090,11.3
1580844150,11.3
1580844210,11.3
1580844270,11.3
1580844330,11.3
1580844390,11.3
1580844450,11.3
1580844510,11.3
1580844570,11.3
1580844630,11.3
1580844690,11.3
1580844750,11.3
1580844810,11.3
1580844870,11.3
1580844930,11.3
1580844990,11.3
1580845050,11.3
1580845110,11.3
1580845170,11.3
1580845230,11.3
1580845290,11.3
1580845350,11.3
1580845410,11.3
1580845470,11.3
1580845530,11.3
1580845590,11.3
1580845650,11.3
1580845710,11.3
1580845770,11.3
1580845830,11.3
1580845890,11.3
1580845950,11.3
1580846010,11.3
1580846070,11.3
1580846130,11.3
1580846190,11.3
1580846250,11.3
1580846310,11.3
1580846370,11.3
1580846430,11.3
1580846490,11.3
1580846550,11.3
1580846610,11.3
1580846670,11.3
1580846730,11.3
1580846790,11.3
1580846850,11.3
1580846910,11.3
1580846970,11.3
1580847030,11.3
1580847090,11.3
1580847150,11.3
1580847210,11.3
1580847270,11.3
1580847330,11.3
1580847390,11.3
1580847450,11.3
1580847510,11.3
1580847570,11.3
1580847630,11.3
1580847690,11.3
1580847750,11.3
1580847810,11.3
1580847870,11.3
1580847930,11.3
1580847990,11.3
1580848050,11.3
1580848110,11.3
1580848170,11.3
1580848230,11.3
1580848290,11.3
1580848350,11.3
1580848410,11.3
1580848470,11.3
1580848530,11.3
1580848590,11.3
1580848650,11.3
1580848710,11.3
1580848770,11.3
1580848830,11.3
1580848890,11.3
1580848950,11.3
1580849010,11.3
1580849070,11.3
1580849130,11.3
1580849190,11.3
1580849250,11.3
1580849310,11.3
1580849370,11.3
1580849430,11.3
1580849490,11.3
1580849550,11.3
1580849610,11.3
1580849670,11.3
1580849730,11.3
1580849790,11.3
1580849850,11.3
1580849910,11.3
1580849970,11.3
1580850030,11.3
1580850090,11.3
1580850150,11.3
1580850210,11.3
1580850270,11.3
1580850330,11.3
1580850390,11.3
1580850450,11.3
1580850510,11.3
1580850570,11.3
1580850630,11.3
1580850690,11.3
1580850750,11.3
1580850810,11.3
1580850870,11.3
1580850930,11.3
1580850990,11.3
1580851050,11.3
1580851110,11.3
1580851170,11.3
1580851230,11.3
1580851290,11.3
1580851350,11.3
1580851410,11.3
1580851470,11.3
1580851530,11.3
1580851590,11.3
1580851650,11.3
1580851710,11.3
1580851770,11.3
1580851830,11.3
1580851890,11.3
1580851950,11.3
1580852010,11.3
1580852070,11.3
1580852130,11.3
1580852190,11.3
1580852250,11.3
1580852310,11.3
1580852370,11.3
1580852430,11.3
1580852490,11.3
